"","data","sta","x","y","AFDW_S"
"11266","RSMP","RSMP15453",0.59895,50.73286,10.5516886396205
"11267","RSMP","RSMP15454",0.59902,50.734,4.56762918557144
"11268","RSMP","RSMP15455",0.5992,50.7326,7.17469556572422
"11269","RSMP","RSMP15456",0.5992,50.73264,77.6215819787361
"11270","RSMP","RSMP15457",0.59922,50.69833,38.4885909316405
"11271","RSMP","RSMP15458",0.59932,50.7005,0.141116953583217
"11272","RSMP","RSMP15459",0.59935,50.73326,3.45941088378239
"11273","RSMP","RSMP1546",-5.11791,50.41779,NA
"11274","RSMP","RSMP15460",0.59935,50.7333,2.72140956047789
"11275","RSMP","RSMP15461",0.59947,53.37868,0.0996080531864682
"11276","RSMP","RSMP15463",0.59965,53.37859,5.94068640633014
"11277","RSMP","RSMP15464",0.59968,50.7335,0.0319673936075499
"11278","RSMP","RSMP15465",0.59972,53.37845,63.9673794912913
"11279","RSMP","RSMP15466",0.59977,50.70343,0.278503748218311
"11280","RSMP","RSMP15467",0.59981,50.73287,20.6952266674725
"11281","RSMP","RSMP15468",0.59981,50.7329,27.1173050521714
"11282","RSMP","RSMP15469",0.59983,50.73358,0.00479323628917379
"11283","RSMP","RSMP1547",-5.11529,51.80841,0.735529961930573
"11284","RSMP","RSMP15470",0.59983,50.7336,0.00518745503917379
"11285","RSMP","RSMP15471",0.59984,50.7331,0.819171062218192
"11286","RSMP","RSMP15472",0.59984,50.73314,5.50225554016649
"11287","RSMP","RSMP15473",0.59992,50.7334,22.86162895077
"11288","RSMP","RSMP15474",0.59998,50.33994,93.7452796729275
"11289","RSMP","RSMP15475",0.60004,50.34002,0.124790099489381
"11290","RSMP","RSMP15476",0.60005,50.33996,5.03290024347923
"11291","RSMP","RSMP15477",0.60005,50.33998,3.63934426121681
"11292","RSMP","RSMP15478",0.60005,50.73361,0.181547111399861
"11293","RSMP","RSMP15479",0.60005,50.73362,0.0646304369127769
"11294","RSMP","RSMP1548",-5.11507,50.42142,NA
"11295","RSMP","RSMP15480",0.60007,50.33997,8.01537874062653
"11296","RSMP","RSMP15481",0.60007,50.34,0.518782116186435
"11297","RSMP","RSMP15482",0.60017,50.33998,9.68476872871292
"11298","RSMP","RSMP15483",0.60026,50.74675,61.3328554973354
"11299","RSMP","RSMP15484",0.60032,50.47779,1.91470948337006
"11300","RSMP","RSMP15485",0.60039,50.7332,8.96235493566511
"11301","RSMP","RSMP15486",0.60048,50.73335,12.5146062849557
"11302","RSMP","RSMP15487",0.6005,50.73433,0.607036980661341
"11303","RSMP","RSMP15488",0.6005,50.7755,25.1167427614685
"11304","RSMP","RSMP15489",0.60057,53.41298,5.02323649543379
"11305","RSMP","RSMP1549",-5.11313,51.78545,7.61062453946055
"11306","RSMP","RSMP15490",0.60068,50.7327,21.3271495544881
"11307","RSMP","RSMP15491",0.60075,50.49421,1.83584965989332
"11308","RSMP","RSMP15492",0.60078,50.733,3.05683218503269
"11309","RSMP","RSMP15493",0.60088,50.73261,60.8821936763874
"11310","RSMP","RSMP15494",0.601,58.0292,NA
"11311","RSMP","RSMP15495",0.60113,50.73419,22.8990326891401
"11312","RSMP","RSMP15496",0.60113,50.7342,1.62473446934077
"11313","RSMP","RSMP15497",0.60124,50.74359,0.000525625
"11314","RSMP","RSMP15498",0.60125,50.74353,NA
"11315","RSMP","RSMP155",-8.97228,49.35976,0.0224128162550025
"11316","RSMP","RSMP1550",-5.11261,50.41621,NA
"11317","RSMP","RSMP15500",0.60144,53.4497,3.19880205709958
"11318","RSMP","RSMP15501",0.60149,53.28775,17.9992898840336
"11319","RSMP","RSMP15502",0.60149,53.38683,1802.99685967527
"11320","RSMP","RSMP15503",0.60155,50.51014,0.913560447999981
"11321","RSMP","RSMP15504",0.60192,50.72808,NA
"11322","RSMP","RSMP15505",0.60199,50.50973,14.2608489792093
"11323","RSMP","RSMP15506",0.60216,50.75764,0.412890615296669
"11324","RSMP","RSMP15507",0.60217,50.75769,NA
"11325","RSMP","RSMP15508",0.60221,50.5102,3.83413564616913
"11326","RSMP","RSMP15509",0.60226,50.47275,56.3919344559511
"11327","RSMP","RSMP1551",-5.11167,52.60541,1.94339168867074
"11328","RSMP","RSMP15510",0.6023,53.52338,167.42534253128
"11329","RSMP","RSMP15512",0.6024,50.75147,64.0412962855415
"11330","RSMP","RSMP15513",0.60244,50.75764,NA
"11331","RSMP","RSMP15514",0.60244,50.75782,NA
"11332","RSMP","RSMP15515",0.60253,50.74168,4.8204934040427
"11333","RSMP","RSMP15516",0.60267,53.13833,0.0002628125
"11334","RSMP","RSMP15517",0.60271,53.31316,54.3707657174627
"11335","RSMP","RSMP15518",0.60273,50.74698,28.7679665338807
"11336","RSMP","RSMP15519",0.60278,50.74701,NA
"11337","RSMP","RSMP1552",-5.11015,52.55802,0.00663104162424549
"11338","RSMP","RSMP15520",0.60278,53.31318,9.29930077980649
"11339","RSMP","RSMP15521",0.60283,50.69833,0.249580198978762
"11340","RSMP","RSMP15522",0.60286,53.36843,9.1573725897008
"11341","RSMP","RSMP15523",0.60292,53.44263,3.68953302333048
"11342","RSMP","RSMP15524",0.603,50.48842,2.26385697944653
"11343","RSMP","RSMP15525",0.60307,53.13842,0.0500572655932984
"11344","RSMP","RSMP15526",0.60315,50.33579,13.2420351214444
"11345","RSMP","RSMP15528",0.60318,50.33577,94.4665532367989
"11346","RSMP","RSMP15529",0.60319,50.33585,67.027086808975
"11347","RSMP","RSMP15530",0.6032,50.33583,2.44466795669432
"11348","RSMP","RSMP15531",0.6032,50.69958,0.013262083248491
"11349","RSMP","RSMP15532",0.60324,50.33583,1.82479123912257
"11350","RSMP","RSMP15533",0.60328,50.50637,11.044721268159
"11351","RSMP","RSMP15534",0.60332,50.33577,0.641323300513699
"11352","RSMP","RSMP15535",0.60335,50.52017,834.558535806927
"11353","RSMP","RSMP15536",0.60357,53.33766,0.122941202139076
"11354","RSMP","RSMP15537",0.60427,50.50811,32.6639003526809
"11355","RSMP","RSMP15538",0.60432,50.50809,9.92118292673007
"11356","RSMP","RSMP15539",0.60432,50.5081,16.1994394995728
"11357","RSMP","RSMP1554",-5.11,51.78,7.77249102980612
"11358","RSMP","RSMP15540",0.60434,50.50814,97.2240521131822
"11359","RSMP","RSMP15541",0.60436,50.50814,41.9220273569983
"11360","RSMP","RSMP15543",0.60453,50.47118,148.536642180126
"11361","RSMP","RSMP15544",0.60454,50.47122,3.47655221193406
"11362","RSMP","RSMP15545",0.60456,50.47119,19.254190529354
"11363","RSMP","RSMP15547",0.60458,50.47116,16.144911951056
"11364","RSMP","RSMP15548",0.6046,50.70196,5.41710352031538
"11365","RSMP","RSMP15549",0.60461,53.39058,1125.14492610705
"11366","RSMP","RSMP1555",-5.11,51.8,4.44049211256109
"11367","RSMP","RSMP15550",0.60462,50.47122,1.01917823252742
"11368","RSMP","RSMP15553",0.60499,53.23713,77.2554255056609
"11369","RSMP","RSMP15554",0.60508,53.46822,3.24620601990582
"11370","RSMP","RSMP15556",0.60532,50.33433,1.62618033566209
"11371","RSMP","RSMP15557",0.60533,50.709,NA
"11372","RSMP","RSMP15558",0.60542,50.73315,1.18824607034407
"11373","RSMP","RSMP15559",0.60546,50.33424,9.6662620162146
"11374","RSMP","RSMP1556",-5.10979,53.64512,NA
"11375","RSMP","RSMP15560",0.60548,50.33421,56.7701253505444
"11376","RSMP","RSMP15561",0.60549,50.33431,18.1089906393938
"11377","RSMP","RSMP15562",0.60552,53.46704,18.3476233385406
"11378","RSMP","RSMP15563",0.60553,50.33421,3.65571223036108
"11379","RSMP","RSMP15564",0.60558,53.60309,8.96130368566511
"11380","RSMP","RSMP15565",0.60559,50.33426,48.6880067891016
"11381","RSMP","RSMP15566",0.60561,53.2788,0.226547951626712
"11382","RSMP","RSMP15568",0.60583,50.73776,1.5338419605719
"11383","RSMP","RSMP15569",0.60585,50.75253,12.8082592571083
"11384","RSMP","RSMP1557",-5.10941,50.41802,NA
"11385","RSMP","RSMP15570",0.60587,53.40085,0.0318416466346154
"11386","RSMP","RSMP15571",0.60594,53.39938,0.677020547945206
"11387","RSMP","RSMP15573",0.60608,50.75816,13.9537459785936
"11388","RSMP","RSMP15574",0.60609,53.39821,7.78549909818816
"11389","RSMP","RSMP15575",0.60635,53.39987,0.154128528247936
"11390","RSMP","RSMP15576",0.60642,53.49377,4.63885986671826
"11391","RSMP","RSMP15577",0.60646,53.4951,NA
"11392","RSMP","RSMP15578",0.60651,50.50281,78.0471321891054
"11393","RSMP","RSMP15579",0.60659,50.75883,76.8561865842741
"11394","RSMP","RSMP1558",-5.10736,50.4217,NA
"11395","RSMP","RSMP15580",0.60697,53.12098,NA
"11396","RSMP","RSMP15581",0.60701,50.34211,17.0908657092741
"11397","RSMP","RSMP15582",0.60707,53.53112,15.9127645240337
"11398","RSMP","RSMP15583",0.60758,50.59667,NA
"11399","RSMP","RSMP15585",0.60879,50.73011,NA
"11400","RSMP","RSMP15586",0.60923,50.34043,2.82991943877307
"11401","RSMP","RSMP15587",0.60924,50.3405,0.15664431741332
"11402","RSMP","RSMP15588",0.60924,50.76958,0.0002628125
"11403","RSMP","RSMP15589",0.60926,50.3405,0.590710855267291
"11404","RSMP","RSMP1559",-5.10661,50.41508,NA
"11405","RSMP","RSMP15590",0.60928,50.34046,22.0388732977284
"11406","RSMP","RSMP15591",0.60929,50.76952,NA
"11407","RSMP","RSMP15592",0.60932,50.34051,24.9065617602875
"11408","RSMP","RSMP15593",0.60933,50.34046,11.1010896542152
"11409","RSMP","RSMP15594",0.60942,50.3405,67.2669954528402
"11410","RSMP","RSMP15595",0.60952,50.78792,NA
"11411","RSMP","RSMP15596",0.60956,50.78782,NA
"11412","RSMP","RSMP15597",0.60965,50.49918,8.83282142014825
"11413","RSMP","RSMP15598",0.60984,50.44961,53.6387755563456
"11414","RSMP","RSMP15599",0.6099,53.2254,61.9123782715378
"11415","RSMP","RSMP156",-8.96995,49.44412,0.0673972602739725
"11416","RSMP","RSMP1560",-5.10577,53.52653,12.5533610006929
"11417","RSMP","RSMP15600",0.6099,53.2255,471.119614002625
"11418","RSMP","RSMP15601",0.61008,50.72538,NA
"11419","RSMP","RSMP15602",0.61019,53.43228,NA
"11420","RSMP","RSMP15603",0.61042,53.42349,0.0920162315893633
"11421","RSMP","RSMP15605",0.61137,50.69844,NA
"11422","RSMP","RSMP15606",0.6117,50.74004,1.24201458428369
"11423","RSMP","RSMP15607",0.61176,50.49757,11.2768283826347
"11424","RSMP","RSMP15608",0.61177,50.74004,0.0381112881426453
"11425","RSMP","RSMP15609",0.61183,50.49749,13.1947271076526
"11426","RSMP","RSMP1561",-5.10404,50.43336,92.4446899220191
"11427","RSMP","RSMP15610",0.61187,50.49752,5.39904326389414
"11428","RSMP","RSMP15611",0.61191,50.49757,1.43100539925732
"11429","RSMP","RSMP15612",0.612,50.49753,0.00379655512239104
"11430","RSMP","RSMP15613",0.61207,53.42315,0.00157828125
"11431","RSMP","RSMP15614",0.61211,50.34648,55.2617549681006
"11432","RSMP","RSMP15615",0.61271,50.34941,5.53146404179734
"11433","RSMP","RSMP15616",0.61279,50.34943,3.6340179086679
"11434","RSMP","RSMP15617",0.6128,50.34941,7.0999248088575
"11435","RSMP","RSMP15618",0.61314,53.64501,104.683540943093
"11436","RSMP","RSMP15619",0.6135,53.36947,0.0377360908961187
"11437","RSMP","RSMP1562",-5.1039,50.42835,NA
"11438","RSMP","RSMP15620",0.61365,53.36861,52.3825466564978
"11439","RSMP","RSMP15621",0.61368,50.60915,NA
"11440","RSMP","RSMP15622",0.61375,53.26593,15.4927997005412
"11441","RSMP","RSMP15623",0.61383,50.75488,0.0663104162424549
"11442","RSMP","RSMP15624",0.61389,50.31718,4.94705575133706
"11443","RSMP","RSMP15625",0.61394,53.24806,166.195108621997
"11444","RSMP","RSMP15627",0.61427,50.34485,20.7326808211384
"11445","RSMP","RSMP15628",0.61428,50.34485,28.7284019412416
"11446","RSMP","RSMP15629",0.61428,50.34487,27.4379442372645
"11447","RSMP","RSMP1563",-5.10321,50.41859,NA
"11448","RSMP","RSMP15630",0.61431,50.34478,4.08829608841751
"11449","RSMP","RSMP15631",0.61431,50.34488,25.7800279021918
"11450","RSMP","RSMP15632",0.61431,50.34489,3.15009748096449
"11451","RSMP","RSMP15633",0.61432,50.34471,2.77948475215222
"11452","RSMP","RSMP15634",0.61432,50.34485,27.4152501669877
"11453","RSMP","RSMP15635",0.61432,50.34486,56.9504464665388
"11454","RSMP","RSMP15636",0.61432,50.34489,1.89393683122047
"11455","RSMP","RSMP15637",0.61433,50.34486,0.00347917378917379
"11456","RSMP","RSMP15638",0.61434,50.34488,23.4056627585975
"11457","RSMP","RSMP15639",0.61435,50.34486,8.54727979208219
"11458","RSMP","RSMP1564",-5.10271,51.69253,34.8576196252051
"11459","RSMP","RSMP15640",0.61436,50.34487,3.15639659554782
"11460","RSMP","RSMP15641",0.61439,50.34486,4.96951367951021
"11461","RSMP","RSMP15642",0.6144,50.34481,10.9435929007906
"11462","RSMP","RSMP15643",0.61441,50.34484,1.79971780162257
"11463","RSMP","RSMP15644",0.61442,50.73735,0.0464119155092593
"11464","RSMP","RSMP15645",0.61446,50.70879,NA
"11465","RSMP","RSMP15646",0.61449,50.34486,9.26176984934764
"11466","RSMP","RSMP15647",0.61464,53.19153,74.5516990047921
"11467","RSMP","RSMP15648",0.61467,53.19133,1.52197814295494
"11468","RSMP","RSMP15649",0.61477,53.19143,21.5203070051802
"11469","RSMP","RSMP1565",-5.10267,51.69825,13.9212474809386
"11470","RSMP","RSMP15650",0.61483,53.19117,3.04677842844905
"11471","RSMP","RSMP15651",0.61484,53.19148,3.37862409840988
"11472","RSMP","RSMP15652",0.61489,53.3998,53.9803774903939
"11473","RSMP","RSMP15653",0.61526,50.50315,44.5359245541376
"11474","RSMP","RSMP15654",0.61584,50.4669,0.0171478954391729
"11475","RSMP","RSMP15655",0.61587,50.3399,10.4138793301138
"11476","RSMP","RSMP15656",0.6159,50.33995,3.69080007570517
"11477","RSMP","RSMP15657",0.61592,50.3399,1.20179033236504
"11478","RSMP","RSMP15658",0.61601,50.48841,69.0653679524694
"11479","RSMP","RSMP15659",0.61604,50.34001,0.126591984099751
"11480","RSMP","RSMP1566",-5.10254,51.69831,114.798732279532
"11481","RSMP","RSMP15660",0.61618,50.73151,NA
"11482","RSMP","RSMP15661",0.61666,58.05,NA
"11483","RSMP","RSMP15662",0.61715,53.38668,1.12257621024348
"11484","RSMP","RSMP15663",0.61742,50.50156,1.12855698060198
"11485","RSMP","RSMP15664",0.61752,50.50155,35.0412540563771
"11486","RSMP","RSMP15665",0.61753,50.50155,8.61874138641114
"11487","RSMP","RSMP15666",0.61754,53.40763,0.544620662237093
"11488","RSMP","RSMP15667",0.61757,50.50155,6.04847669123429
"11489","RSMP","RSMP15668",0.61757,50.50159,0.226584332844044
"11490","RSMP","RSMP15669",0.61766,53.40615,0.372
"11491","RSMP","RSMP1567",-5.10249,52.62233,5.0104155639961
"11492","RSMP","RSMP15670",0.61811,50.48691,48.1497258782247
"11493","RSMP","RSMP15671",0.61816,50.72041,19.1726120914739
"11494","RSMP","RSMP15672",0.61817,50.48687,124.922196908091
"11495","RSMP","RSMP15673",0.61819,50.49269,308.833415829068
"11496","RSMP","RSMP15674",0.6182,50.48689,12.0619843817341
"11497","RSMP","RSMP15675",0.61821,50.48698,0.968255282668769
"11498","RSMP","RSMP15676",0.61828,50.48688,3.22608244583013
"11499","RSMP","RSMP15677",0.61837,53.4503,141.475283763157
"11500","RSMP","RSMP15678",0.6184,53.44897,0.948613809588828
"11501","RSMP","RSMP15679",0.61841,53.61811,68.7938818338677
"11502","RSMP","RSMP1568",-5.10246,50.42362,NA
"11503","RSMP","RSMP15680",0.61846,50.68859,0.657105705568132
"11504","RSMP","RSMP15681",0.61931,53.35461,758.560786371304
"11505","RSMP","RSMP15682",0.61963,50.51604,3.01288881338203
"11506","RSMP","RSMP15683",0.61977,50.74657,NA
"11507","RSMP","RSMP15684",0.61978,50.33842,5.07207018509969
"11508","RSMP","RSMP15685",0.61979,50.33846,55.1392306894172
"11509","RSMP","RSMP15686",0.61982,50.33847,2.86940452704831
"11510","RSMP","RSMP15687",0.61984,55.71215,0.347554686536398
"11511","RSMP","RSMP15688",0.61985,50.33856,0.0107003338675214
"11512","RSMP","RSMP15689",0.62018,53.29924,0.0407676304309117
"11513","RSMP","RSMP1569",-5.10181,53.40792,1.56487728940661
"11514","RSMP","RSMP15690",0.62019,50.7039,0.157945307610608
"11515","RSMP","RSMP15691",0.6202,50.73312,43.1660431126937
"11516","RSMP","RSMP15692",0.62021,50.443,0.00144546875
"11517","RSMP","RSMP15693",0.62024,50.71424,0.013262083248491
"11518","RSMP","RSMP15694",0.62039,53.28464,NA
"11519","RSMP","RSMP15695",0.62039,53.28467,338.53554178551
"11520","RSMP","RSMP15696",0.62058,53.23402,4.79315302286848
"11521","RSMP","RSMP15697",0.62067,53.222,0.0002628125
"11522","RSMP","RSMP15698",0.62068,50.4456,16.7359776975043
"11523","RSMP","RSMP15699",0.62075,53.22212,10.0941709344954
"11524","RSMP","RSMP157",-8.96663,49.13364,10.6592160223544
"11525","RSMP","RSMP1570",-5.10092,52.57495,6.08581007181976
"11526","RSMP","RSMP15701",0.62083,50.6335,0.249580198978762
"11527","RSMP","RSMP15702",0.62142,50.4771,7.83505091738392
"11528","RSMP","RSMP15703",0.62197,50.34343,54.9428240603489
"11529","RSMP","RSMP15704",0.62203,53.00424,NA
"11530","RSMP","RSMP15705",0.62291,50.46263,0.0754721817922374
"11531","RSMP","RSMP15707",0.62346,53.27783,3.5398918928668
"11532","RSMP","RSMP15708",0.62372,50.63323,9.14578154993855
"11533","RSMP","RSMP15709",0.62411,50.49883,26.0052036778687
"11534","RSMP","RSMP15710",0.62419,50.34177,0.687687633023526
"11535","RSMP","RSMP15711",0.62422,50.34181,1.5027723241764
"11536","RSMP","RSMP15712",0.62423,50.34181,2.52805295259862
"11537","RSMP","RSMP15713",0.62424,50.34184,3.65076574739869
"11538","RSMP","RSMP15714",0.62426,50.34183,18.3442751560021
"11539","RSMP","RSMP15715",0.6243,50.34179,13.4188153198019
"11540","RSMP","RSMP15716",0.62433,50.34182,4.88809588409218
"11541","RSMP","RSMP15717",0.62433,53.24083,NA
"11542","RSMP","RSMP15718",0.62438,50.75826,62.3310213285402
"11543","RSMP","RSMP15719",0.62443,50.75826,0.320941167438443
"11544","RSMP","RSMP1572",-5.09983,50.42984,0.00301613222328709
"11545","RSMP","RSMP15720",0.62446,53.42134,11.561762292145
"11546","RSMP","RSMP15721",0.62452,50.69413,2.12143169131948
"11547","RSMP","RSMP15722",0.62462,55.00304,21.3901423637378
"11548","RSMP","RSMP15723",0.62467,50.5079,478.780889061348
"11549","RSMP","RSMP15724",0.62486,53.42423,NA
"11550","RSMP","RSMP15725",0.62487,53.41331,21.4389264904782
"11551","RSMP","RSMP15726",0.62489,53.2408,0.00631655512239104
"11552","RSMP","RSMP15727",0.6251,50.38801,1.34919702309192
"11553","RSMP","RSMP15728",0.62514,53.39431,NA
"11554","RSMP","RSMP15729",0.62525,53.42248,24.5946435494111
"11555","RSMP","RSMP1573",-5.09941,50.4281,NA
"11556","RSMP","RSMP15730",0.62535,50.35139,52.9184288450415
"11557","RSMP","RSMP15731",0.6258,53.13797,NA
"11558","RSMP","RSMP15732",0.62595,50.76469,NA
"11559","RSMP","RSMP15733",0.62596,50.76463,2.79074919571872
"11560","RSMP","RSMP15734",0.62605,50.53905,15.2284374712161
"11561","RSMP","RSMP15735",0.62618,50.4972,23.0273936221854
"11562","RSMP","RSMP15736",0.62621,50.49718,4.6722873357385
"11563","RSMP","RSMP15737",0.62621,50.74804,0.0744314383317723
"11564","RSMP","RSMP15738",0.62622,53.3238,76.0759376985511
"11565","RSMP","RSMP15739",0.62624,53.32276,11.6470278173245
"11566","RSMP","RSMP1574",-5.09775,53.28975,2.41725380305267
"11567","RSMP","RSMP15740",0.62625,50.49723,91.2963174108133
"11568","RSMP","RSMP15741",0.62625,50.49726,21.1332221280617
"11569","RSMP","RSMP15742",0.62625,50.74795,12.1756249424287
"11570","RSMP","RSMP15743",0.62631,50.4972,24.4737491502547
"11571","RSMP","RSMP15744",0.62638,53.42324,0.253059372767936
"11572","RSMP","RSMP15745",0.62653,53.42211,2.60728198539075
"11573","RSMP","RSMP15746",0.62667,53.42327,0.0151703363735298
"11574","RSMP","RSMP15747",0.62668,53.32399,16.2790409738814
"11575","RSMP","RSMP15748",0.6269,53.38531,0.267454842859687
"11576","RSMP","RSMP15749",0.627,50.36211,0.904102112616839
"11577","RSMP","RSMP1575",-5.09761,50.09553,4.23002146828679
"11578","RSMP","RSMP15750",0.62707,53.32402,357.989433961594
"11579","RSMP","RSMP15751",0.62723,50.49628,0.0002628125
"11580","RSMP","RSMP15752",0.62724,50.36211,NA
"11581","RSMP","RSMP15753",0.62726,50.36204,0.899464682061283
"11582","RSMP","RSMP15754",0.62734,50.78258,NA
"11583","RSMP","RSMP15755",0.62738,50.5851,0.0534197174921507
"11584","RSMP","RSMP15756",0.62742,50.34977,1.78724161393115
"11585","RSMP","RSMP15757",0.62747,50.34977,33.5540329169112
"11586","RSMP","RSMP15758",0.62749,50.34978,23.6830490014373
"11587","RSMP","RSMP15759",0.62753,50.71352,0.177838432483345
"11588","RSMP","RSMP1576",-5.0976,50.0958,6.19057418469369
"11589","RSMP","RSMP15760",0.62754,50.34978,0.454678403253425
"11590","RSMP","RSMP15761",0.62764,50.34975,37.4600314886953
"11591","RSMP","RSMP15762",0.62764,53.35092,3.2901805738613
"11592","RSMP","RSMP15763",0.62776,53.43545,0.916306349885845
"11593","RSMP","RSMP15764",0.62788,53.36961,0.0891566105769231
"11594","RSMP","RSMP15765",0.62789,50.58004,0.401333252381324
"11595","RSMP","RSMP15766",0.62797,53.35083,101.6256456372
"11596","RSMP","RSMP15767",0.62804,50.44732,18.1021379947836
"11597","RSMP","RSMP15768",0.62805,50.58212,NA
"11598","RSMP","RSMP15769",0.62812,50.58106,4.56435755386482
"11599","RSMP","RSMP1577",-5.09744,53.20231,10.834654293349
"11600","RSMP","RSMP15770",0.62816,50.74045,NA
"11601","RSMP","RSMP15771",0.62816,53.43368,0.088511015625
"11602","RSMP","RSMP15772",0.62842,53.3689,5.38372988691277
"11603","RSMP","RSMP15773",0.6285,53.35075,2.89768104612215
"11604","RSMP","RSMP15774",0.62867,53.2595,NA
"11605","RSMP","RSMP15775",0.62868,53.25947,NA
"11606","RSMP","RSMP15776",0.6287,53.16562,16.1929738289533
"11607","RSMP","RSMP15777",0.62873,53.2595,0.013394895748491
"11608","RSMP","RSMP15778",0.62882,50.6741,7.65335435388236
"11609","RSMP","RSMP15779",0.62889,53.34977,15.4951072489454
"11610","RSMP","RSMP1578",-5.09714,50.09763,53.9116919717452
"11611","RSMP","RSMP15780",0.62924,53.25946,0.00189827756119552
"11612","RSMP","RSMP15781",0.62926,53.38995,0.0374540941764133
"11613","RSMP","RSMP15782",0.62931,53.3696,50.7627514026143
"11614","RSMP","RSMP15783",0.62937,53.2662,NA
"11615","RSMP","RSMP15784",0.62943,53.36891,17.7848833673538
"11616","RSMP","RSMP15785",0.62982,50.45465,16.7338095323187
"11617","RSMP","RSMP15786",0.63,58.62,13.8375206535551
"11618","RSMP","RSMP15787",0.63015,50.49158,0.645978842709739
"11619","RSMP","RSMP15788",0.6303,50.74511,NA
"11620","RSMP","RSMP15789",0.63038,53.38633,24.4193796136072
"11621","RSMP","RSMP1579",-5.09698,50.4334,0.0115122533215945
"11622","RSMP","RSMP15790",0.63072,50.70473,NA
"11623","RSMP","RSMP15791",0.63082,50.53141,297.992325609501
"11624","RSMP","RSMP15792",0.63214,50.45302,37.5202106873264
"11625","RSMP","RSMP15793",0.63231,53.4493,0.437914820327729
"11626","RSMP","RSMP15794",0.63241,53.25427,NA
"11627","RSMP","RSMP15795",0.63297,50.50354,40.6442446444169
"11628","RSMP","RSMP15796",0.63314,53.2311,1826.34540713371
"11629","RSMP","RSMP15797",0.63319,50.69633,0.0667046349924549
"11630","RSMP","RSMP15798",0.63326,53.68014,0.00189827756119552
"11631","RSMP","RSMP15799",0.63332,53.4484,34.5223563226473
"11632","RSMP","RSMP158",-8.96476,49.03485,0.132443279085197
"11633","RSMP","RSMP1580",-5.09666,50.42581,0.00337823860867446
"11634","RSMP","RSMP15800",0.63335,53.44954,36.6992128342334
"11635","RSMP","RSMP15801",0.63347,50.77055,0.00904839666986127
"11636","RSMP","RSMP15802",0.63362,53.44966,9.90736848770745
"11637","RSMP","RSMP15803",0.63432,53.46705,17.0176391061299
"11638","RSMP","RSMP15804",0.6344,53.26799,0.0002628125
"11639","RSMP","RSMP15805",0.6345,53.92637,0.253512497767936
"11640","RSMP","RSMP15806",0.63467,53.26833,NA
"11641","RSMP","RSMP15807",0.63469,53.26807,80.1167452651335
"11642","RSMP","RSMP15808",0.63473,53.46765,16.9547078079722
"11643","RSMP","RSMP15809",0.63477,50.75215,0.0278333903133903
"11644","RSMP","RSMP1581",-5.09561,51.69221,29.7226842340972
"11645","RSMP","RSMP15810",0.63479,53.268,0.00596045768358656
"11646","RSMP","RSMP15811",0.63483,53.268,12.8082592571083
"11647","RSMP","RSMP15812",0.63484,53.26804,14.3859055998512
"11648","RSMP","RSMP15813",0.63489,50.34497,15.4454392327708
"11649","RSMP","RSMP15814",0.6349,53.46576,23.261927723426
"11650","RSMP","RSMP15815",0.63521,50.5019,16.2435338871641
"11651","RSMP","RSMP15816",0.63525,50.50191,30.8509933484503
"11652","RSMP","RSMP15817",0.63526,50.50191,45.771935317362
"11653","RSMP","RSMP15818",0.63527,50.50193,4.96376336913697
"11654","RSMP","RSMP15819",0.63529,50.50195,24.2502805670478
"11655","RSMP","RSMP1582",-5.09557,51.69222,47.4011770372941
"11656","RSMP","RSMP15820",0.63529,53.46771,3043.11216038438
"11657","RSMP","RSMP15821",0.63546,53.26785,64.0538962855415
"11658","RSMP","RSMP15822",0.63549,53.29248,189.020399933622
"11659","RSMP","RSMP15823",0.63556,53.29251,123.540632545474
"11660","RSMP","RSMP15824",0.6358,53.30881,1.42449071901953
"11661","RSMP","RSMP15825",0.6358,53.41641,NA
"11662","RSMP","RSMP15826",0.63626,50.42305,25.8686467466296
"11663","RSMP","RSMP15827",0.63669,53.49442,21.7222954881235
"11664","RSMP","RSMP15828",0.63671,50.35129,10.3089606596303
"11665","RSMP","RSMP15829",0.63674,53.49453,1.00687269872327
"11666","RSMP","RSMP1583",-5.09501,50.09742,38.2120206581823
"11667","RSMP","RSMP15830",0.63678,50.35125,14.3935374129805
"11668","RSMP","RSMP15831",0.63679,50.35126,6.74887720834948
"11669","RSMP","RSMP15832",0.63679,50.35136,15.1638534491854
"11670","RSMP","RSMP15833",0.63682,50.35134,NA
"11671","RSMP","RSMP15834",0.63685,53.7128,0.0150363989716172
"11672","RSMP","RSMP15835",0.63692,53.28155,13.5661011396427
"11673","RSMP","RSMP15836",0.63709,50.34331,41.4887110650536
"11674","RSMP","RSMP15837",0.63709,50.34337,8.11129123194701
"11675","RSMP","RSMP15838",0.63714,50.34333,4.79131883256031
"11676","RSMP","RSMP15839",0.63716,53.49424,10.4441826827512
"11677","RSMP","RSMP1584",-5.09487,50.09618,7.52881863282163
"11678","RSMP","RSMP15840",0.63723,50.34333,6.34077701232072
"11679","RSMP","RSMP15841",0.63724,53.26281,45.5034133115232
"11680","RSMP","RSMP15842",0.63734,50.50213,44.3990766940018
"11681","RSMP","RSMP15843",0.63742,53.25426,3617.24204166345
"11682","RSMP","RSMP15844",0.63747,53.49295,255.831571829994
"11683","RSMP","RSMP15845",0.63774,50.77645,11.3006269879738
