"","data","sta","x","y","AFDW_Omni"
"8312","RSMP","RSMP12607",0.33571,50.33582,6.6866621861451
"8313","RSMP","RSMP12608",0.33573,50.33569,3.661834188868
"8314","RSMP","RSMP12609",0.33582,50.3357,9.38099036143128
"8315","RSMP","RSMP1261",-5.34833,51.95006,NA
"8316","RSMP","RSMP12610",0.3359,50.42817,NA
"8317","RSMP","RSMP12611",0.33613,55.69048,NA
"8318","RSMP","RSMP12612",0.33633,50.39958,0.93028957036844
"8319","RSMP","RSMP12613",0.33704,50.3189,8.32357064355654
"8320","RSMP","RSMP12614",0.33708,50.31886,0.169647141164498
"8321","RSMP","RSMP12615",0.33711,50.31882,57.4505566889662
"8322","RSMP","RSMP12616",0.33712,50.31891,0.00809333333333304
"8323","RSMP","RSMP12617",0.33717,53.39964,3.77123970094655
"8324","RSMP","RSMP12618",0.3372,50.31889,4.65233539705017
"8325","RSMP","RSMP12619",0.33745,50.46259,0.116797248608517
"8326","RSMP","RSMP1262",-5.34676,55.24136,0.0692196412814777
"8327","RSMP","RSMP12620",0.33756,50.46257,18.1936428246756
"8328","RSMP","RSMP12621",0.33758,50.46264,0.246865821015888
"8329","RSMP","RSMP12622",0.33761,50.46253,8.13824554051423
"8330","RSMP","RSMP12623",0.33767,50.46266,0.216873333333331
"8331","RSMP","RSMP12624",0.33772,50.4626,10.8716497392648
"8332","RSMP","RSMP12625",0.33801,50.40864,44.9288696993514
"8333","RSMP","RSMP12626",0.33851,52.85348,0.0500510932155081
"8334","RSMP","RSMP12627",0.33856,50.39796,1.43316111976281
"8335","RSMP","RSMP12628",0.33857,50.39801,4.95860672094173
"8336","RSMP","RSMP12629",0.33858,50.39798,28.6767488995872
"8337","RSMP","RSMP1263",-5.34516,52.78883,0.00202333333333326
"8338","RSMP","RSMP12630",0.33859,50.39797,0.221399999999999
"8339","RSMP","RSMP12631",0.33861,50.39794,216.265028431787
"8340","RSMP","RSMP12632",0.33861,50.39798,0.520275821857144
"8341","RSMP","RSMP12633",0.33861,50.39799,0.718027730632049
"8342","RSMP","RSMP12634",0.33861,50.39802,0.6257755836006
"8343","RSMP","RSMP12635",0.33862,50.39792,2.11686050754208
"8344","RSMP","RSMP12636",0.33862,50.39794,1.3175464270135
"8345","RSMP","RSMP12637",0.33862,50.39796,3.49315363659819
"8346","RSMP","RSMP12638",0.33862,50.39797,0.92994141414661
"8347","RSMP","RSMP12639",0.33862,50.39801,2.57543071418489
"8348","RSMP","RSMP1264",-5.34317,51.96133,0.132351921095833
"8349","RSMP","RSMP12640",0.33863,50.39799,1.11064332148482
"8350","RSMP","RSMP12641",0.33863,50.39801,2.63555786435037
"8351","RSMP","RSMP12642",0.33864,50.39793,0.760115551044089
"8352","RSMP","RSMP12643",0.33864,50.39801,0.229493333333332
"8353","RSMP","RSMP12644",0.33864,50.39802,327.259045602384
"8354","RSMP","RSMP12645",0.33866,50.39798,0.197613533059526
"8355","RSMP","RSMP12646",0.33867,50.398,0.531391552294966
"8356","RSMP","RSMP12647",0.33868,50.39804,47.0154892468645
"8357","RSMP","RSMP12648",0.33884,50.47064,2.01173263659166
"8358","RSMP","RSMP12649",0.33886,53.31355,0.0338268663928608
"8360","RSMP","RSMP12650",0.33907,53.634,NA
"8361","RSMP","RSMP12651",0.34024,53.32842,0.0097170310718362
"8362","RSMP","RSMP12652",0.34035,53.34082,2.3433603160049
"8363","RSMP","RSMP12653",0.34043,53.43181,45.1984908026057
"8364","RSMP","RSMP12654",0.34058,53.02149,0.00943406593406602
"8365","RSMP","RSMP12655",0.34085,52.90953,3.7360549410304
"8366","RSMP","RSMP12656",0.34091,50.46902,16.1305999514016
"8367","RSMP","RSMP12657",0.34091,50.46906,0.247372775271745
"8368","RSMP","RSMP12658",0.34099,50.46905,11.5732624191531
"8369","RSMP","RSMP12659",0.341,50.469,4.47432839929882
"8370","RSMP","RSMP1266",-5.34247,55.85599,0.0155472698341199
"8371","RSMP","RSMP12660",0.34101,50.46901,0.451458974436978
"8372","RSMP","RSMP12661",0.34121,53.48501,0.368999999999998
"8373","RSMP","RSMP12662",0.34133,50.3331,0.593702823800459
"8374","RSMP","RSMP12663",0.34133,50.6275,0.00202333333333326
"8375","RSMP","RSMP12664",0.342,50.46399,12.4962161692873
"8376","RSMP","RSMP12665",0.34207,50.46404,3.41607236019207
"8377","RSMP","RSMP12666",0.34208,50.46334,33.0149176521781
"8378","RSMP","RSMP12667",0.34209,50.46398,2.14824497262765
"8379","RSMP","RSMP12668",0.34211,50.34435,3.87885211419702
"8380","RSMP","RSMP12669",0.34211,53.62671,0.241774759615385
"8381","RSMP","RSMP12670",0.34213,50.46365,2.20450718040165
"8382","RSMP","RSMP12671",0.34235,50.46429,NA
"8383","RSMP","RSMP12672",0.34261,50.46431,2.35200034397686
"8384","RSMP","RSMP12673",0.34263,53.57498,0.395676026676025
"8385","RSMP","RSMP12674",0.34272,50.46434,NA
"8386","RSMP","RSMP12675",0.34319,54.44402,0.132150893521079
"8387","RSMP","RSMP12676",0.34325,53.6158,17.1381088866248
"8388","RSMP","RSMP12677",0.34328,50.67035,0.099687692307691
"8389","RSMP","RSMP12678",0.34339,50.46482,1.15691980263552
"8390","RSMP","RSMP12679",0.34351,50.38238,0.0320904873489443
"8391","RSMP","RSMP1268",-5.33508,49.26998,NA
"8392","RSMP","RSMP12680",0.3437,50.46102,2.49903046811547
"8393","RSMP","RSMP12681",0.34395,52.98478,NA
"8394","RSMP","RSMP12682",0.34434,52.9643,32.8079538734056
"8395","RSMP","RSMP12683",0.34442,50.41309,NA
"8396","RSMP","RSMP12684",0.34448,50.6241,0.0317223777154053
"8397","RSMP","RSMP12685",0.34534,50.53908,0.450590426438392
"8398","RSMP","RSMP12686",0.34534,50.67287,3.20599815744761
"8399","RSMP","RSMP12687",0.34534,53.44877,1.25333824677006
"8400","RSMP","RSMP12688",0.34541,53.56121,12.3582178834173
"8401","RSMP","RSMP12689",0.34558,52.98719,7.69138128044669
"8402","RSMP","RSMP1269",-5.33233,52.72806,NA
"8403","RSMP","RSMP12690",0.34564,53.59924,20.3168746063424
"8404","RSMP","RSMP12691",0.3457,50.38091,1.50688315137429
"8405","RSMP","RSMP12692",0.34572,50.38079,0.157507141164498
"8406","RSMP","RSMP12693",0.34575,50.3808,0.00202333333333326
"8407","RSMP","RSMP12694",0.34576,50.38078,3.37688967504272
"8408","RSMP","RSMP12695",0.34576,50.38083,5.70134106645888
"8409","RSMP","RSMP12696",0.34581,50.38087,1.48152879459743
"8410","RSMP","RSMP12697",0.34584,50.38083,0.214985237248915
"8411","RSMP","RSMP12698",0.34599,50.4688,0.660142859671001
"8412","RSMP","RSMP12699",0.34642,50.28886,0.110699999999999
"8413","RSMP","RSMP127",-9.03133,49.17626,0.715174412369515
"8414","RSMP","RSMP1270",-5.33148,53.23589,NA
"8415","RSMP","RSMP12700",0.34664,50.2888,13.4245452585251
"8416","RSMP","RSMP12701",0.34684,50.33291,4.06912277025711
"8417","RSMP","RSMP12702",0.347,58.2093,0.023666319914709
"8418","RSMP","RSMP12705",0.34731,52.93261,0.687872616698481
"8419","RSMP","RSMP12706",0.34749,53.00835,0.425644695793076
"8420","RSMP","RSMP12707",0.34765,52.9327,129.017432624777
"8421","RSMP","RSMP12708",0.34796,50.42991,2.5759337601489
"8422","RSMP","RSMP12709",0.34799,50.42983,0.428310626691483
"8423","RSMP","RSMP1271",-5.32982,52.63384,44.6826197079214
"8424","RSMP","RSMP12710",0.34808,50.46715,0.373812498209854
"8425","RSMP","RSMP12711",0.34815,50.46716,13.3650610941026
"8426","RSMP","RSMP12712",0.34817,50.46712,0.0432455944055934
"8427","RSMP","RSMP12713",0.3482,50.46721,1.44589093714715
"8428","RSMP","RSMP12714",0.34824,50.46721,2.71582902814281
"8429","RSMP","RSMP12715",0.34852,50.34454,0.315014282328996
"8430","RSMP","RSMP12716",0.34878,50.34431,NA
"8431","RSMP","RSMP12717",0.34888,53.8562,NA
"8432","RSMP","RSMP12718",0.34913,50.33133,8.54800253382965
"8433","RSMP","RSMP12719",0.3492,50.34445,0.169505718172304
"8434","RSMP","RSMP1272",-5.3244,52.5795,6.70075847070459
"8435","RSMP","RSMP12720",0.34937,53.71064,5.62793353450191
"8436","RSMP","RSMP12721",0.34942,52.8734,95.860067860068
"8437","RSMP","RSMP12722",0.35018,54.17101,NA
"8438","RSMP","RSMP12723",0.35027,50.47434,1.09063892906316
"8439","RSMP","RSMP12724",0.35059,53.53186,0.149623333333332
"8440","RSMP","RSMP12725",0.35069,53.66711,29.3762396461957
"8441","RSMP","RSMP12726",0.35106,50.40368,0.0429699999999996
"8442","RSMP","RSMP12727",0.35108,54.52694,0.056378110654768
"8443","RSMP","RSMP12728",0.35113,53.29954,0.0456828782488726
"8444","RSMP","RSMP12729",0.35138,50.39279,6.51036087161624
"8445","RSMP","RSMP1273",-5.32344,53.3801,0.0155472698341199
"8446","RSMP","RSMP12730",0.35172,50.52455,0.613298352457145
"8447","RSMP","RSMP12731",0.352,50.48852,0.870260578143356
"8448","RSMP","RSMP12732",0.35201,53.63792,87.6932264683638
"8449","RSMP","RSMP12733",0.35205,53.67458,0.184499999999999
"8450","RSMP","RSMP12734",0.35205,53.6746,0.112723333333333
"8451","RSMP","RSMP12735",0.35207,53.6746,0.0758233333333329
"8452","RSMP","RSMP12736",0.35275,53.32687,NA
"8453","RSMP","RSMP12737",0.35311,50.43804,6.40670535724077
"8454","RSMP","RSMP12738",0.35311,50.47176,21.5077386097824
"8455","RSMP","RSMP12739",0.35328,53.65257,1.08864742936904
"8456","RSMP","RSMP1274",-5.32198,51.55079,0.0225512442619072
"8457","RSMP","RSMP12740",0.35328,53.65258,0.200906801033457
"8458","RSMP","RSMP12742",0.35373,53.00093,0.0451024885238144
"8459","RSMP","RSMP12743",0.35386,52.89159,0.00160769230769227
"8460","RSMP","RSMP12744",0.35523,50.47021,0.0140219103411389
"8461","RSMP","RSMP12745",0.35532,50.47021,57.3306321653666
"8462","RSMP","RSMP12746",0.35534,50.43647,24.5443673585947
"8463","RSMP","RSMP12747",0.35536,50.47017,0.43558059341565
"8464","RSMP","RSMP12748",0.35536,50.47019,2.9590109225282
"8465","RSMP","RSMP12749",0.35539,50.47012,0.0726432607319607
"8466","RSMP","RSMP1275",-5.31834,53.26148,107.426416853523
"8467","RSMP","RSMP12750",0.3554,50.47023,6.13627235625562
"8468","RSMP","RSMP12751",0.35542,50.34503,6.50776376574471
"8469","RSMP","RSMP12752",0.35542,50.43652,0.78753570582249
"8470","RSMP","RSMP12753",0.35544,50.43636,4.29974960402371
"8471","RSMP","RSMP12754",0.35544,50.43646,6.88057104601786
"8472","RSMP","RSMP12755",0.35545,50.43658,11.0737499611813
"8473","RSMP","RSMP12756",0.35546,50.43643,1.56549789785897
"8474","RSMP","RSMP12757",0.35547,50.43648,3.82111805461462
"8475","RSMP","RSMP12758",0.35566,50.45817,0.0829760215833417
"8476","RSMP","RSMP12759",0.35572,50.4628,3.09733712296939
"8477","RSMP","RSMP1276",-5.31753,52.58998,1.63250510810284
"8478","RSMP","RSMP12760",0.35575,53.41532,4.38571293358149
"8479","RSMP","RSMP12761",0.35584,50.58881,0.00572651233954094
"8480","RSMP","RSMP12762",0.35595,54.39007,NA
"8481","RSMP","RSMP12763",0.35616,50.58967,NA
"8482","RSMP","RSMP12764",0.35618,55.90415,0.0216508002149044
"8483","RSMP","RSMP12765",0.35628,53.65364,140.034981584528
"8484","RSMP","RSMP12766",0.35695,50.59157,12.2613526737443
"8485","RSMP","RSMP12767",0.3574,53.61255,51.8346543716512
"8486","RSMP","RSMP12768",0.35749,53.57897,0.142248112364346
"8487","RSMP","RSMP12769",0.35768,54.18174,0.336292354580594
"8488","RSMP","RSMP1277",-5.31678,55.8148,0.0777363491705995
"8489","RSMP","RSMP12770",0.3577,53.95088,5.12758752029779
"8490","RSMP","RSMP12771",0.35778,50.46706,1.72232934666522
"8491","RSMP","RSMP12772",0.35835,50.47548,0.00202333333333326
"8492","RSMP","RSMP12773",0.35859,50.51248,23.427857676137
"8493","RSMP","RSMP12774",0.35931,53.4746,0.0368999999999998
"8494","RSMP","RSMP12775",0.35957,50.40909,1.51850515693237
"8495","RSMP","RSMP12776",0.35968,53.62445,0.946871682295674
"8496","RSMP","RSMP12778",0.35997,54.20952,1.07504953996684
"8497","RSMP","RSMP1278",-5.31562,56.03833,0.0466418095023597
"8498","RSMP","RSMP12780",0.36022,52.91455,NA
"8499","RSMP","RSMP12781",0.36058,53.46601,0.366920133380132
"8500","RSMP","RSMP12782",0.36077,50.52965,8.96332435425102
"8501","RSMP","RSMP12783",0.3614,50.35108,4.11827192544759
"8502","RSMP","RSMP12784",0.36166,53.59641,0.62045733629732
"8503","RSMP","RSMP12785",0.36211,50.35379,2.55833159466618
"8504","RSMP","RSMP12786",0.36213,50.49643,0.509559318020259
"8505","RSMP","RSMP12787",0.36218,50.48401,NA
"8506","RSMP","RSMP12788",0.3622,50.48393,NA
"8507","RSMP","RSMP12789",0.36224,50.50202,1.28189688007445
"8508","RSMP","RSMP1279",-5.31318,52.76194,0.0222566666666659
"8509","RSMP","RSMP12790",0.36227,50.50195,0.213649480012408
"8510","RSMP","RSMP12791",0.36244,50.4146,9.54463633702921
"8511","RSMP","RSMP12792",0.36264,50.37056,0.0119985770078056
"8512","RSMP","RSMP12793",0.36283,50.635,3.14403424434557
"8513","RSMP","RSMP12794",0.36332,50.42939,1.44455712931598
"8514","RSMP","RSMP12795",0.36339,50.42941,NA
"8515","RSMP","RSMP12796",0.36345,50.42959,0.00606999999999978
"8516","RSMP","RSMP12797",0.36348,50.42951,0.00101166666666663
"8517","RSMP","RSMP12798",0.36349,54.4731,0.125817991155119
"8518","RSMP","RSMP12799",0.36354,50.34949,1.11468998815149
"8519","RSMP","RSMP128",-9.02908,49.26203,NA
"8520","RSMP","RSMP1280",-5.31069,52.66766,0.88133211701176
"8521","RSMP","RSMP12800",0.36356,50.34947,14.3331870623422
"8522","RSMP","RSMP12801",0.3636,53.39824,3.19486813345739
"8523","RSMP","RSMP12802",0.36362,50.34952,0.00202333333333326
"8524","RSMP","RSMP12803",0.36364,50.34946,0.784803107904293
"8525","RSMP","RSMP12804",0.36368,50.42958,1.21634333780447
"8526","RSMP","RSMP12805",0.36373,50.34952,4.63322634604583
"8527","RSMP","RSMP12806",0.36388,50.49507,3.16494120391975
"8528","RSMP","RSMP12807",0.36393,50.4075,1.90881585328458
"8529","RSMP","RSMP12808",0.36404,50.40748,0.951112846986988
"8530","RSMP","RSMP12809",0.36409,50.49497,2.91063578236183
"8531","RSMP","RSMP1281",-5.31046,52.60374,0.887772870002917
"8532","RSMP","RSMP12810",0.36412,50.49477,1.27062434825556
"8533","RSMP","RSMP12811",0.36417,50.49481,2.49673154592175
"8534","RSMP","RSMP12812",0.36417,50.49483,18.419625947108
"8535","RSMP","RSMP12813",0.36418,50.49476,7.75770422839403
"8536","RSMP","RSMP12814",0.36419,50.49479,1.51970893448671
"8537","RSMP","RSMP12815",0.3642,50.49478,NA
"8538","RSMP","RSMP12816",0.3642,50.49483,1.69990201377543
"8539","RSMP","RSMP12817",0.36423,50.49479,0.612237615662328
"8540","RSMP","RSMP12818",0.36423,50.49481,0.212816521950499
"8541","RSMP","RSMP12819",0.36424,50.49484,0.105091265257814
"8542","RSMP","RSMP12820",0.36425,50.49477,1.6873560893408
"8543","RSMP","RSMP12821",0.36426,50.49477,0.511288999079455
"8544","RSMP","RSMP12822",0.36426,50.49486,7.03685945258034
"8545","RSMP","RSMP12823",0.36428,50.49479,20.3478725793724
"8546","RSMP","RSMP12824",0.36428,50.49481,24.3784738983086
"8547","RSMP","RSMP12825",0.36429,50.49488,NA
"8548","RSMP","RSMP12826",0.3643,50.49488,3.22415336797676
"8549","RSMP","RSMP12827",0.3643,53.43102,53.5861183040843
"8550","RSMP","RSMP12828",0.36434,50.49469,1.71526584009926
"8551","RSMP","RSMP12829",0.36438,50.4948,0.315014282328996
"8552","RSMP","RSMP1283",-5.30941,49.32091,0.051397469560314
"8553","RSMP","RSMP12830",0.36438,50.49481,9.86226408017033
"8554","RSMP","RSMP12831",0.3644,53.76448,0.655856748197834
"8555","RSMP","RSMP12832",0.36525,50.4502,0.472521423493494
"8556","RSMP","RSMP12833",0.36528,50.45012,0.257955237248914
"8557","RSMP","RSMP12834",0.36557,50.40357,0.161506666833767
"8558","RSMP","RSMP12836",0.36588,50.4502,0.00202333333333326
"8559","RSMP","RSMP12837",0.36617,50.45036,0.0429699999999996
"8560","RSMP","RSMP12838",0.36658,50.40386,0.00202333333333326
"8561","RSMP","RSMP12839",0.36682,53.67645,2.64144190975388
"8563","RSMP","RSMP12840",0.36698,50.56104,0.00199976283463427
"8564","RSMP","RSMP12841",0.36712,50.3317,0.0242799999999991
"8565","RSMP","RSMP12842",0.36751,50.79032,0.00404666666666652
"8566","RSMP","RSMP12843",0.36776,53.36259,0.0225512442619072
"8567","RSMP","RSMP12844",0.36795,53.36274,NA
"8568","RSMP","RSMP12845",0.36796,53.36266,0.0112756221309536
"8569","RSMP","RSMP12846",0.36839,50.47666,1.11261951382075
"8570","RSMP","RSMP12847",0.36843,53.49303,4.14368075703628
"8571","RSMP","RSMP12848",0.36871,50.34794,9.10998190239681
"8572","RSMP","RSMP12849",0.36877,53.05657,0.0389931865944775
"8573","RSMP","RSMP12850",0.36912,50.48322,0.342007141164497
"8574","RSMP","RSMP12851",0.36914,53.64416,18.2199835367636
"8575","RSMP","RSMP12852",0.37013,50.46953,0.283583820849377
"8576","RSMP","RSMP12853",0.37062,55.55215,0.148122408680942
"8577","RSMP","RSMP12854",0.37081,50.34633,0.022020961679676
"8578","RSMP","RSMP12855",0.37081,50.34646,0.476879718041847
"8579","RSMP","RSMP12856",0.37084,50.34638,2.57542856616189
"8580","RSMP","RSMP12857",0.37085,50.34634,7.31242378665055
"8581","RSMP","RSMP12858",0.37095,50.34632,6.20448252982245
"8582","RSMP","RSMP12859",0.37095,50.34636,1.62643510810285
"8583","RSMP","RSMP1286",-5.30018,53.42258,12.3230795918294
"8584","RSMP","RSMP12860",0.371,50.34634,1.45559068790561
"8585","RSMP","RSMP12861",0.37128,50.4623,2.17695208889624
"8586","RSMP","RSMP12862",0.37155,53.88965,0.0515099600785639
"8587","RSMP","RSMP12863",0.37174,50.41182,1.11266665481815
"8588","RSMP","RSMP12864",0.37192,50.38957,15.8101153780602
"8589","RSMP","RSMP12865",0.37305,50.41922,1.21483466584731
"8590","RSMP","RSMP12866",0.37316,50.40576,36.6989814406338
"8591","RSMP","RSMP12867",0.37323,50.40648,13.1169281967613
"8592","RSMP","RSMP12868",0.37325,50.40615,9.17147323329306
"8593","RSMP","RSMP12869",0.3734,50.37987,2.47261339317768
"8594","RSMP","RSMP12870",0.37368,52.89659,0.0777363491705995
"8595","RSMP","RSMP12871",0.37393,50.41018,5.2144793859192
"8596","RSMP","RSMP12872",0.37393,50.4102,0.660652250267266
"8597","RSMP","RSMP12873",0.37399,50.41016,11.7045710368013
"8598","RSMP","RSMP12874",0.374,50.41015,89.8444038279098
"8599","RSMP","RSMP12875",0.37401,50.41026,0.0818933333333326
"8600","RSMP","RSMP12876",0.37403,50.41025,0.640145231324658
"8601","RSMP","RSMP12877",0.3744,50.36003,0.315197628346341
"8602","RSMP","RSMP12878",0.37499,50.5822,0.0225512442619072
"8603","RSMP","RSMP12879",0.37536,53.82798,NA
"8604","RSMP","RSMP1288",-5.2971,52.63055,4.65815903947984
"8605","RSMP","RSMP12880",0.37558,50.37827,0.258635256859784
"8606","RSMP","RSMP12881",0.37563,50.37834,3.18606281590897
"8607","RSMP","RSMP12882",0.37565,50.37833,4.53190112824069
"8608","RSMP","RSMP12883",0.37565,50.37839,1.07795237265626
"8609","RSMP","RSMP12884",0.37567,50.37827,0.5390227288548
"8610","RSMP","RSMP12885",0.37597,50.47957,12.6905617207207
"8611","RSMP","RSMP12886",0.37619,50.49911,0.00809333333333304
"8612","RSMP","RSMP12887",0.37633,53.63067,7.82206185977958
"8613","RSMP","RSMP12888",0.37643,54.41899,0.0139819721578167
"8614","RSMP","RSMP12889",0.37651,50.54536,NA
"8615","RSMP","RSMP1289",-5.29545,53.30416,0.815169890348759
"8616","RSMP","RSMP12890",0.37654,50.48984,4.86505115335284
"8617","RSMP","RSMP12891",0.37669,53.66294,185.554414905819
"8618","RSMP","RSMP12892",0.37673,53.2046,1.31450091267848
"8619","RSMP","RSMP12893",0.37701,50.58367,18.5193132779136
"8620","RSMP","RSMP12894",0.37714,53.29912,0.0225512442619072
"8621","RSMP","RSMP12895",0.37718,50.35092,NA
"8622","RSMP","RSMP12896",0.37723,50.35092,1.4277526024286
"8623","RSMP","RSMP12897",0.37726,50.35097,0.060228590026018
"8624","RSMP","RSMP12898",0.3773,50.35096,0.945042846986988
"8625","RSMP","RSMP12899",0.37774,50.3908,NA
"8626","RSMP","RSMP129",-9.02782,49.05455,0.0451024885238144
"8627","RSMP","RSMP1290",-5.29449,52.5595,86.076681863058
"8628","RSMP","RSMP12900",0.37775,53.00147,NA
"8629","RSMP","RSMP12901",0.378,50.40867,10.6872853032917
"8630","RSMP","RSMP12902",0.37817,50.47799,37.0079931196657
"8631","RSMP","RSMP12903",0.37827,50.47793,5.17564041457027
"8632","RSMP","RSMP12904",0.37855,53.1072,0.0112756221309536
"8633","RSMP","RSMP12905",0.37872,53.2993,0.0338268663928608
"8634","RSMP","RSMP12907",0.37892,52.96069,5.82776422308643
"8635","RSMP","RSMP12909",0.37921,50.46889,73.5615400224321
"8636","RSMP","RSMP1291",-5.29386,52.79588,NA
"8637","RSMP","RSMP12910",0.37967,53.61728,215.298766898992
"8638","RSMP","RSMP12911",0.37974,53.05551,0.0338268663928608
"8639","RSMP","RSMP12912",0.3799,53.63944,0.0424899999999985
"8640","RSMP","RSMP12913",0.38018,50.4071,1.43749593141298
"8641","RSMP","RSMP12914",0.38023,50.40704,33.438979215859
"8642","RSMP","RSMP12915",0.38025,50.40707,7.52417438852373
"8643","RSMP","RSMP12916",0.38031,50.40702,2.41564858066577
"8644","RSMP","RSMP12917",0.38033,50.40706,0.151646666666666
"8645","RSMP","RSMP12918",0.38035,50.33205,NA
"8646","RSMP","RSMP12919",0.38039,50.40702,0.689808487088031
"8647","RSMP","RSMP1292",-5.2931,51.84231,NA
"8648","RSMP","RSMP12920",0.38047,53.3721,73.8756339727027
"8649","RSMP","RSMP12921",0.38048,53.24978,NA
"8650","RSMP","RSMP12922",0.38062,50.62098,0.0805915865384616
"8651","RSMP","RSMP12923",0.38073,53.43184,5.99862697088919
"8652","RSMP","RSMP12924",0.38084,53.41209,32.8253966615383
"8653","RSMP","RSMP12925",0.38102,53.36101,0.0451024885238144
"8654","RSMP","RSMP12926",0.38145,50.46727,4.7097283969486
"8655","RSMP","RSMP12927",0.38147,50.46726,1.29124801355477
"8656","RSMP","RSMP12928",0.3815,50.46725,31.1606685463866
"8657","RSMP","RSMP12929",0.38151,50.46735,22.0596751575075
"8658","RSMP","RSMP1293",-5.29147,52.70151,1.37018307873588
"8659","RSMP","RSMP12930",0.38158,50.46735,2.98051398935521
"8660","RSMP","RSMP12931",0.38402,54.50211,0.0310945396682398
"8661","RSMP","RSMP12932",0.38496,50.53009,14.6600152450616
"8662","RSMP","RSMP12933",0.38515,50.34219,NA
"8663","RSMP","RSMP12934",0.38517,50.52899,0.0221975709446805
"8664","RSMP","RSMP12935",0.38522,50.53102,5.5778988808462
"8665","RSMP","RSMP12936",0.38596,50.41289,8.21014139859403
"8666","RSMP","RSMP12937",0.38616,50.40607,1.78614326590516
"8667","RSMP","RSMP12938",0.3863,53.422,4.21122279590026
"8668","RSMP","RSMP12939",0.38646,54.26067,0.0225512442619072
"8669","RSMP","RSMP1294",-5.29103,53.1857,0.821362572215351
"8670","RSMP","RSMP12940",0.3869,52.87627,NA
"8671","RSMP","RSMP12941",0.38721,53.46019,0.0824773955773948
"8672","RSMP","RSMP12942",0.38759,50.48771,0.341176192670134
"8673","RSMP","RSMP12943",0.38768,53.43749,NA
"8674","RSMP","RSMP12944",0.38788,50.37491,0.0479943080312225
"8675","RSMP","RSMP12945",0.38798,53.6284,0.0445131058033787
"8676","RSMP","RSMP12946",0.38799,50.41125,6.37730584714538
"8677","RSMP","RSMP12947",0.38805,50.41122,14.9225595943965
"8678","RSMP","RSMP12948",0.3881,50.41129,0.0140690513385369
"8679","RSMP","RSMP12949",0.38811,50.41121,7.82704867085272
"8680","RSMP","RSMP1295",-5.2906,51.71303,NA
"8681","RSMP","RSMP12950",0.38812,50.4112,0.00202333333333326
"8682","RSMP","RSMP12951",0.38872,53.59679,121.837815426663
"8683","RSMP","RSMP12952",0.38884,50.41469,4.73432401087052
"8684","RSMP","RSMP12953",0.38907,50.51821,0.479532378664063
"8685","RSMP","RSMP12954",0.38938,50.33563,6.52989731280865
"8686","RSMP","RSMP12955",0.3898,50.35341,23.552796310766
"8687","RSMP","RSMP12956",0.38992,50.49507,11.9302140406229
"8688","RSMP","RSMP12957",0.39002,55.7655,NA
"8689","RSMP","RSMP12958",0.39007,50.49525,0.670975231324658
"8690","RSMP","RSMP12959",0.39033,50.48003,0.287017591217951
"8691","RSMP","RSMP1296",-5.29,51.84,NA
"8692","RSMP","RSMP12960",0.39041,53.84682,0.0155472698341199
"8693","RSMP","RSMP12962",0.39056,53.03246,0.00233795514485581
"8694","RSMP","RSMP12963",0.39092,50.47287,3.40705881003323
"8695","RSMP","RSMP12964",0.39096,53.63864,6.80067098872217
"8696","RSMP","RSMP12965",0.39097,50.41307,0.472521423493494
"8697","RSMP","RSMP12966",0.39099,50.41315,0.750575234133163
"8698","RSMP","RSMP12967",0.391,58.241,NA
"8699","RSMP","RSMP12968",0.39102,50.41307,2.0045923980404
"8700","RSMP","RSMP12969",0.39103,50.4131,47.20080062465
"8701","RSMP","RSMP1297",-5.2894,51.71249,0.00202332299106267
"8702","RSMP","RSMP12970",0.39107,50.41313,3.56396485450896
"8703","RSMP","RSMP12971",0.39111,50.41314,2.95102336478207
"8704","RSMP","RSMP12972",0.39138,50.33403,0.00606999999999978
"8705","RSMP","RSMP12973",0.39138,50.33414,0.438200215556441
"8706","RSMP","RSMP12974",0.39139,50.48365,0.93672038351831
"8707","RSMP","RSMP12975",0.39141,50.48358,1.20235097064429
"8708","RSMP","RSMP12976",0.39143,50.33399,0.00606999999999978
"8709","RSMP","RSMP12977",0.39152,50.33396,2.89230552731974
"8710","RSMP","RSMP12978",0.39154,50.334,3.6211212848317
"8711","RSMP","RSMP12979",0.39157,50.33409,0.0120928590026016
"8712","RSMP","RSMP1298",-5.28888,51.71199,0.812205887384756
"8713","RSMP","RSMP12980",0.39157,50.50189,2.35411745280907
"8714","RSMP","RSMP12981",0.39157,53.3898,0.056378110654768
"8715","RSMP","RSMP12982",0.39158,50.33409,NA
"8716","RSMP","RSMP12983",0.39159,50.33404,1.43577427048048
"8717","RSMP","RSMP12984",0.39159,50.50182,1.00141334749754
"8718","RSMP","RSMP12985",0.39163,50.334,39.1093147262849
"8719","RSMP","RSMP12986",0.39163,50.33403,1.58114141164498
"8720","RSMP","RSMP12987",0.39164,50.33403,0.148324525669267
"8721","RSMP","RSMP12988",0.39164,52.94053,NA
"8722","RSMP","RSMP12989",0.39165,53.03292,0.0381394843104408
"8723","RSMP","RSMP1299",-5.28744,51.71144,NA
"8724","RSMP","RSMP12990",0.39166,50.33403,3.88008730689001
"8725","RSMP","RSMP12991",0.39166,50.3341,0.0279966796848798
"8726","RSMP","RSMP12992",0.39167,50.33403,2.93018339711984
"8727","RSMP","RSMP12993",0.39167,50.33406,0.0860133723879726
"8728","RSMP","RSMP12994",0.39168,50.33407,0.0302557180052029
